Sorted 10 elements in 3.24e-06 seconds.
Sorted 100 elements in 3.0458e-05 seconds.
Sorted 1000 elements in 0.000350368 seconds.
Sorted 10000 elements in 0.00416242 seconds.
Sorted 100000 elements in 0.0485208 seconds.
Sorted 1000000 elements in 0.542528 seconds.
Sorted 10000000 elements in 6.08743 seconds.
Sorted 100000000 elements in 67.3788 seconds.
Sorted 1000000000 elements in 740.605 seconds.
